Row_ID,Order_ID,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship_Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date,Status
3270,23392,2009-08-16,Medium,24,4276.0960000000,0.0000000000,Regular Air,-505.9800000000,209.3700000000,69.0000000000,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.7900000000,2009-08-18,Not Returned
3271,23394,2010-04-29,High,45,101.5700000000,0.0100000000,Regular Air,-5.9900000000,2.0800000000,1.4900000000,Kean Nguyen,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.3800000000,2010-04-30,Not Returned
3272,23395,2012-10-27,Medium,31,1296.4600000000,0.0100000000,Regular Air,376.4700000000,39.4800000000,1.9900000000,Janet Martin,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.5400000000,2012-10-29,Not Returned
3273,23396,2010-06-18,Low,30,11481.0300000000,0.0800000000,Delivery Truck,2799.6500000000,399.9800000000,12.0600000000,Quincy Jones,Yukon,Yukon,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.5600000000,2010-06-20,Not Returned
3274,23398,2009-03-13,Medium,19,123.1000000000,0.0600000000,Regular Air,-75.4400000000,6.4800000000,7.3700000000,Carol Adams,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.3700000000,2009-03-14,Not Returned
3275,23399,2010-12-29,High,14,209.3000000000,0.0100000000,Express Air,7.8600000000,13.4800000000,4.5100000000,Randy Bradley,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.5900000000,2010-12-29,Not Returned
3276,23426,2011-02-16,Critical,45,1009.8000000000,0.0700000000,Regular Air,352.6400000000,22.9800000000,1.9900000000,Erin Ashbrook,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.4600000000,2011-02-18,Not Returned
3277,23426,2011-02-16,Critical,12,29.7100000000,0.0900000000,Regular Air,-23.1700000000,2.5200000000,1.9200000000,Erin Ashbrook,Ontario,Ontario,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,Wrap Bag,0.8200000000,2011-02-17,Not Returned
3278,23427,2011-08-08,Low,30,442.7600000000,0.0900000000,Regular Air,-17.1100000000,15.0100000000,8.4000000000,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.3900000000,2011-08-15,Not Returned
3279,23427,2011-08-08,Low,22,2684.9800000000,0.0300000000,Regular Air,1115.1400000000,120.9800000000,9.0700000000,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.3500000000,2011-08-17,Not Returned
3280,23428,2012-10-28,High,41,980.9500000000,0.0200000000,Regular Air,234.6800000000,22.8400000000,8.1800000000,Alan Shonely,Nova Scotia,Atlantic,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,0.3900000000,2012-10-30,Not Returned
3281,23429,2009-03-19,Critical,28,154.6100000000,0.0600000000,Regular Air,-82.8200000000,5.3400000000,5.6300000000,Beth Thompson,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Small Box,0.3900000000,2009-03-19,Not Returned
3282,23429,2009-03-19,Critical,19,1063.3500000000,0.0700000000,Express Air,107.0800000000,65.9900000000,5.2600000000,Beth Thompson,Ontario,Ontario,Corporate,Technology,Telephones and Communication,8860,Small Box,0.5600000000,2009-03-21,Not Returned
3283,23488,2009-01-06,High,29,101.7700000000,0.0300000000,Regular Air,-73.1900000000,3.2800000000,3.9700000000,Julia Barnett,Yukon,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.5600000000,2009-01-08,Returned
3284,23488,2009-01-06,Critical,30,26133.3900000000,0.0400000000,Delivery Truck,-11053.6000000000,880.9800000000,44.5500000000,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.6200000000,2009-01-07,Returned
3285,23489,2012-08-28,High,42,2004.6000000000,0.0200000000,Express Air,230.3000000000,47.9800000000,3.6100000000,Ritsa Hightower,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.7100000000,2012-08-28,Not Returned
3286,23522,2011-04-11,Critical,8,180.4300000000,0.0200000000,Regular Air,-44.8600000000,19.9900000000,11.1700000000,Alan Shonely,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6000000000,2011-04-12,Not Returned
3287,23522,2011-04-11,Critical,20,1077.8085000000,0.0600000000,Express Air,17.2500000000,65.9900000000,8.9900000000,Alan Shonely,Quebec,Quebec,Small Business,Technology,Telephones and Communication,5180,Small Box,0.5600000000,2011-04-13,Not Returned
3288,23522,2011-04-11,Critical,19,2899.9800000000,0.1000000000,Regular Air,666.0100000000,159.9900000000,5.5000000000,Alan Shonely,Quebec,Quebec,Small Business,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.4900000000,2011-04-12,Not Returned
3289,23522,2011-04-11,Critical,36,233.3800000000,0.1000000000,Regular Air,-180.1700000000,6.4800000000,8.7300000000,Alan Shonely,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.3700000000,2011-04-13,Not Returned
3290,23524,2009-04-28,High,28,129.3300000000,0.0400000000,Express Air,48.2500000000,4.1300000000,0.9900000000,Sandra Glassco,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 491,Small Box,0.3900000000,2009-04-30,Not Returned
3291,23524,2009-04-28,High,46,2461.2300000000,0.0600000000,Regular Air,748.2000000000,55.4800000000,14.3000000000,Sandra Glassco,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.3700000000,2009-04-30,Not Returned
3292,23555,2012-12-11,High,29,104.7000000000,0.0900000000,Regular Air,42.1600000000,3.6900000000,0.5000000000,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.3800000000,2012-12-12,Not Returned
3293,23555,2012-12-11,High,5,284.4525000000,0.0600000000,Regular Air,-254.7800000000,65.9900000000,8.9900000000,Adam Hart,Yukon,Yukon,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.5800000000,2012-12-12,Not Returned
3294,23556,2011-01-09,Medium,34,11747.9700000000,0.0500000000,Express Air,3302.0300000000,363.2500000000,19.9900000000,Patrick Gardner,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.5700000000,2011-01-10,Not Returned
3295,23557,2011-05-31,Not Specified,7,1011.1600000000,0.0200000000,Regular Air,547.9600000000,136.9800000000,24.4900000000,Keith Dawkins,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,0.5900000000,2011-06-01,Returned
3296,23558,2011-08-09,Low,4,25.8200000000,0.0100000000,Regular Air,-10.1900000000,4.9800000000,4.7200000000,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1949,Small Box,0.3600000000,2011-08-11,Not Returned
3297,23558,2011-08-09,Low,17,579.7100000000,0.0300000000,Delivery Truck,24.3000000000,31.7600000000,45.5100000000,Julie Prescott,Ontario,Ontario,Home Office,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.6500000000,2011-08-14,Not Returned
3298,23559,2010-07-18,Low,14,425.6700000000,0.0300000000,Express Air,166.5700000000,28.5300000000,1.4900000000,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.3800000000,2010-07-25,Returned
3299,23559,2010-07-18,Low,9,173.4400000000,0.0200000000,Regular Air,-34.6300000000,17.9800000000,8.5100000000,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4000000000,2010-07-23,Returned
3300,23584,2012-03-12,Critical,14,2671.2100000000,0.0600000000,Delivery Truck,636.1800000000,200.9700000000,15.5900000000,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.3600000000,2012-03-14,Not Returned
3301,23585,2012-10-31,Critical,44,192.7800000000,0.0600000000,Regular Air,4.5900000000,4.2800000000,1.6000000000,Catherine Glotzbach,Alberta,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 320,Wrap Bag,0.5800000000,2012-11-01,Not Returned
3302,23586,2010-01-14,Medium,32,210.9000000000,0.0300000000,Regular Air,-62.4600000000,6.4800000000,5.7400000000,Anthony Garverick,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Xerox 1994,Small Box,0.3700000000,2010-01-17,Not Returned
3303,23616,2012-08-28,Not Specified,47,9262.3500000000,0.0900000000,Regular Air,2787.5900000000,199.9900000000,24.4900000000,Becky Martin,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.4600000000,2012-08-28,Returned
3304,23617,2011-05-05,Not Specified,6,247.3400000000,0.0400000000,Express Air,63.6100000000,37.7000000000,2.9900000000,Christy Brittain,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.3500000000,2011-05-07,Not Returned
3305,23618,2012-11-27,Medium,45,2601.7905000000,0.0200000000,Regular Air,748.2000000000,65.9900000000,5.2600000000,Jill Stevenson,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,8860,Small Box,0.5600000000,2012-11-29,Not Returned
3306,23619,2012-12-21,Medium,7,1043.1200000000,0.0600000000,Regular Air,-52.5000000000,150.9800000000,13.9900000000,Nora Paige,Newfoundland,Atlantic,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.3800000000,2012-12-22,Returned
3307,23619,2012-12-21,Medium,45,285.9100000000,0.0200000000,Regular Air,-104.9900000000,6.2400000000,5.2200000000,Nora Paige,Nova Scotia,Atlantic,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6000000000,2012-12-23,Returned
3308,23619,2012-12-21,Medium,48,2611.8035000000,0.0600000000,Regular Air,644.8100000000,65.9900000000,5.9200000000,Nora Paige,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,252,Small Box,0.5500000000,2012-12-24,Returned
3309,23648,2012-09-24,Critical,44,6768.1600000000,0.0300000000,Regular Air,907.4900000000,152.4800000000,6.5000000000,Liz Carlisle,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.7400000000,2012-09-25,Not Returned
3310,23648,2012-09-24,Critical,4,10.6500000000,0.1000000000,Regular Air,-0.6400000000,2.6100000000,0.5000000000,Liz Carlisle,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.3900000000,2012-09-25,Not Returned
3311,23649,2012-09-05,Not Specified,30,4587.9260000000,0.1000000000,Regular Air,687.4100000000,195.9900000000,4.2000000000,Arthur Wiediger,Ontario,Ontario,Corporate,Technology,Telephones and Communication,688,Small Box,0.6000000000,2012-09-08,Not Returned
3312,23649,2012-09-05,Not Specified,42,4541.9240000000,0.0100000000,Regular Air,1222.1400000000,125.9900000000,8.0800000000,Arthur Wiediger,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M3682,Small Box,0.5700000000,2012-09-06,Not Returned
3313,23652,2009-08-30,Not Specified,27,305.4800000000,0.1000000000,Regular Air,47.1400000000,11.5500000000,2.3600000000,Sara Luxemburg,Yukon,Yukon,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.5500000000,2009-08-30,Not Returned
3314,23680,2010-11-06,Not Specified,8,2029.4960000000,0.1000000000,Delivery Truck,251.6400000000,320.6400000000,43.5700000000,Ivan Liston,Yukon,Yukon,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.6300000000,2010-11-07,Not Returned
3315,23681,2012-05-19,High,42,4182.5200000000,0.0000000000,Express Air,-785.3600000000,95.9900000000,35.0000000000,Jenna Caffey,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,0.0000000000,2012-05-21,Not Returned
3316,23685,2012-06-29,Not Specified,46,7928.5620000000,0.0800000000,Regular Air,2229.4800000000,205.9900000000,5.0000000000,Cynthia Delaney,British Columbia,West,Corporate,Technology,Telephones and Communication,Phone 918,Small Box,0.5900000000,2012-06-30,Not Returned
3317,23713,2012-11-28,Not Specified,38,3701.5205000000,0.0500000000,Regular Air,894.0600000000,115.9900000000,5.9200000000,Katrina Bavinger,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,8890,Small Box,0.5800000000,2012-12-01,Not Returned
3318,23719,2010-07-25,Critical,17,122.7400000000,0.0800000000,Regular Air,-28.1300000000,7.2800000000,5.4700000000,Brian Stugart,Yukon,Yukon,Consumer,Office Supplies,Paper,Southworth Structures Collection™,Small Box,0.3500000000,2010-07-27,Not Returned
3319,23745,2012-12-05,Low,12,715.8000000000,0.0600000000,Regular Air,-279.1200000000,55.5000000000,52.2000000000,Duane Noonan,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Medium Box,0.7200000000,2012-12-05,Not Returned
3320,23745,2012-12-05,Low,47,10941.2300000000,0.0000000000,Delivery Truck,1687.0700000000,227.5500000000,32.4800000000,Duane Noonan,British Columbia,West,Corporate,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.6800000000,2012-12-09,Not Returned
3321,23746,2010-12-15,High,10,408.2300000000,0.0600000000,Regular Air,52.3800000000,40.9700000000,1.9900000000,Emily Grady,Alberta,West,Home Office,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.4200000000,2010-12-16,Not Returned
3322,23748,2012-08-10,High,26,6163.5200000000,0.0200000000,Delivery Truck,755.9500000000,225.0200000000,28.6600000000,Naresj Patel,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.7200000000,2012-08-12,Returned
3323,23751,2009-03-18,Medium,44,10364.3600000000,0.0100000000,Delivery Truck,1049.0300000000,220.9800000000,64.6600000000,Ricardo Block,Yukon,Yukon,Corporate,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.6200000000,2009-03-19,Not Returned
3324,23777,2012-11-26,Not Specified,16,487.7000000000,0.0600000000,Regular Air,-67.5400000000,31.9800000000,6.7200000000,Emily Phan,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.7500000000,2012-11-27,Not Returned
3325,23778,2009-07-13,Low,13,105.9400000000,0.0600000000,Regular Air,-566.0000000000,4.4800000000,49.0000000000,Carlos Meador,Yukon,Yukon,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6000000000,2009-07-17,Not Returned
3326,23781,2011-10-31,Critical,30,200.2400000000,0.0000000000,Regular Air,-59.8500000000,6.4800000000,5.8400000000,Ashley Jarboe,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 226,Small Box,0.3700000000,2011-11-02,Not Returned
3327,23782,2010-01-10,Low,46,21390.4400000000,0.0900000000,Delivery Truck,5365.4300000000,500.9800000000,26.0000000000,Justin MacKendrick,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6000000000,2010-01-10,Not Returned
3328,23782,2010-01-10,Low,7,169.7500000000,0.0900000000,Regular Air,-194.8500000000,20.3400000000,35.0000000000,Justin MacKendrick,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.8400000000,2010-01-15,Not Returned
3329,23808,2009-02-07,Low,30,630.1400000000,0.0400000000,Regular Air,108.0000000000,19.9800000000,8.6800000000,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.3700000000,2009-02-14,Not Returned
3330,23808,2009-02-07,Low,28,2813.8485000000,0.0800000000,Regular Air,377.1500000000,125.9900000000,7.6900000000,Ed Braxton,Yukon,Yukon,Consumer,Technology,Telephones and Communication,Timeport L7089,Small Box,0.5800000000,2009-02-09,Not Returned
3331,23809,2012-06-04,Not Specified,7,86.6100000000,0.1000000000,Regular Air,15.6900000000,12.9700000000,1.4900000000,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.3500000000,2012-06-06,Not Returned
3332,23812,2012-07-27,Critical,32,5845.8200000000,0.1000000000,Delivery Truck,2227.8900000000,200.9700000000,15.5900000000,Toby Grace,Saskachewan,Prarie,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.3600000000,2012-07-27,Not Returned
3333,23842,2010-09-17,Low,20,127.1600000000,0.1000000000,Regular Air,-74.0300000000,6.6800000000,6.9200000000,Yoseph Carroll,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1898,Small Box,0.3700000000,2010-09-24,Not Returned
3334,23844,2009-07-06,Not Specified,40,1861.3600000000,0.0000000000,Regular Air,627.8500000000,42.9800000000,4.6200000000,Michael Granlund,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.5600000000,2009-07-08,Not Returned
3335,23844,2009-07-06,Not Specified,42,937.6200000000,0.0300000000,Regular Air,187.2000000000,21.7800000000,5.9400000000,Michael Granlund,Nova Scotia,Atlantic,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5000000000,2009-07-08,Not Returned
3336,23844,2009-07-06,Not Specified,11,33.0200000000,0.0800000000,Regular Air,8.4000000000,3.1500000000,0.5000000000,Michael Granlund,Nova Scotia,Atlantic,Home Office,Office Supplies,Labels,Avery 520,Small Box,0.3700000000,2009-07-07,Not Returned
3337,23847,2012-11-09,Not Specified,7,1278.6465000000,0.0100000000,Regular Air,-396.1700000000,200.9900000000,4.2000000000,Darren Budd,Ontario,Ontario,Home Office,Technology,Telephones and Communication,2160i,Small Box,0.5900000000,2012-11-11,Not Returned
3338,23877,2009-07-12,Not Specified,31,1624.5965000000,0.0700000000,Regular Air,109.8400000000,65.9900000000,8.8000000000,Nicole Brennan,Yukon,Yukon,Home Office,Technology,Telephones and Communication,6120,Small Box,0.5800000000,2009-07-12,Not Returned
3339,23877,2009-07-12,Not Specified,35,381.3600000000,0.0000000000,Express Air,128.0300000000,10.0100000000,1.9900000000,Nicole Brennan,Yukon,Yukon,Home Office,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.4100000000,2009-07-14,Not Returned
3340,23906,2010-09-20,Critical,37,321.0200000000,0.1000000000,Express Air,-11.8800000000,8.6700000000,3.5000000000,Alyssa Crouse,Alberta,West,Corporate,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.5800000000,2010-09-21,Not Returned
3341,23907,2011-07-14,Not Specified,7,384.2000000000,0.0500000000,Regular Air,-164.4600000000,65.9900000000,2.5000000000,Julie Creighton,British Columbia,West,Corporate,Technology,Telephones and Communication,6190,Small Box,0.5500000000,2011-07-14,Not Returned
